L1=0,L2=0,N=464
0X1.94F9739810243P-6	0X1.72C2F82372692P-9	-0X1.484F31234793EP-11	-0X1.916F24577E224P-12	0X1.32C462E79EB46P-11	-0X1.0DF2536C96DBAP-11	-0X1.79A6C257A5AAAP-11	-0X1.67A3490627AAEP-2	-0X1.648A8AB20078FP-2	-0X1.6A636B1505024P-2	
0X1.3B951BE5ADB32P-6	-0X1.58D8528E1B988P-11	-0X1.1C2AD5E3DD8E6P-12	0X1.18096B21BF8BP-13	-0X1.EA7372C2EB908P-15	0X1.12509F05C9C23P-15	-0X1.B6A5834BA5B4P-12	-0X1.031CC272E78EDP-3	-0X1.F52940314E9A3P-4	-0X1.02B1D893F6CC2P-3	
0X1.2E19C830E5F9AP-7	0X1.D077DCDAA11B4P-12	-0X1.A328EB34A79ACP-11	0X1.F7DEC7B93CFC8P-17	0X1.001C7BD2D5051P-11	-0X1.2331808C80093P-12	-0X1.6331327AAC82CP-12	-0X1.55856F3F7F73BP-4	-0X1.51533EC805F4BP-4	-0X1.5B0040DB087AP-4	
0X1.624DF94FDEAE1P-6	0X1.83F53D873A8CP-8	0X1.C8BCDFFBF3405P-9	-0X1.585CA68FA4CD7P-10	0X1.B6EF0DA8762D4P-7	-0X1.FDD673829295AP-9	-0X1.C517A6A2A5FE3P-9	-0X1.4DD06758F65A8P-6	-0X1.7FA76962EAE68P-6	-0X1.1D742AF3DC9DAP-5	
-0X1.A03B895887C25P-7	-0X1.20166AB19223CP-10	-0X1.D5699C27D2717P-12	0X1.D2CBBF40E09BAP-13	0X1.D09257156158AP-10	0X1.48A41E7C5FA7FP-14	0X1.A025136453317P-12	0X1.1CD84A9933723P-8	-0X1.4F081764FF96CP-12	0X1.879CE3789274P-8	
0X1.7A711F48480DP-7	-0X1.38204B8AC789EP-10	-0X1.7DDD854D085E4P-9	0X1.068143D703B41P-11	0X1.3A16715834CEBP-10	-0X1.D8C025B207C1EP-13	-0X1.5C9EFB6AF89AFP-10	-0X1.369D4D71063FDP-6	-0X1.23FBFC3C0C536P-7	-0X1.3DBDEC161DC5EP-6	
0X1.3B951916FD8F8P-6	-0X1.04259A6F7307P-11	0X1.140618D31D8F5P-11	0X1.7BD6AC9FFB6CP-16	0X1.8EB9B6D324958P-10	-0X1.FDFFE827823DP-13	-0X1.35E95E9574EFEP-11	-0X1.01BD96A92C39FP-3	-0X1.F828D94E630F7P-4	-0X1.02912A3317609P-3	
-0X1.5A0D2C3B33FD1P-6	0X1.74B3341709A18P-10	0X1.35874A851FC1CP-9	-0X1.F5B49EDC9DE57P-12	-0X1.7AD7AF6F2EA08P-10	0X1.731806E074DBBP-12	0X1.EB315BF589952P-12	0X1.D3F41C81C77E7P-7	0X1.B3DC4BBD825FEP-7	0X1.F98F503FB3056P-7	
-0X1.5A0D2D4206282P-6	0X1.92CFF0943080CP-12	-0X1.69EE63F49141EP-9	0X1.EAD9610E7CFCDP-13	0X1.5C6CEEA6BAF6CP-11	-0X1.D50A560E3C27FP-17	0X1.F222DCADE4CD2P-13	0X1.F145A35B223BBP-7	0X1.93D128073D18DP-7	0X1.FC490CC3BA4DCP-7	
0X1.9DCBCC66F1CE6P-6	-0X1.8D10366DAEB93P-11	0X1.1F5AB85C6289P-14	0X1.DA4D39D2FE712P-14	-0X1.A3BC04610A548P-15	0X1.18B59FF400BE4P-14	-0X1.04A9F737CBFEBP-11	-0X1.115FB9CB1A295P-2	-0X1.0C23D45367A1AP-2	-0X1.10EFD3D5E097EP-2	
0X1.6254525BAB0A8P-6	0X1.0A235EAE516F1P-8	-0X1.752E5ED47840CP-8	-0X1.3797EB0A40C8CP-15	-0X1.5AC117A00FA9CP-7	0X1.2FFE8A9380CD1P-12	-0X1.B46AFAE6D0426P-11	-0X1.F474171C69F2CP-6	-0X1.932DD289FE2DP-7	-0X1.2537A4FD47079P-5	
0X1.0FFE9DB61C135P-6	0X1.B2A931C3E9712P-10	-0X1.7C68C7D9A84EAP-11	-0X1.8643A512BB182P-13	0X1.CE259750DBEDAP-12	-0X1.84A797A6A2F68P-12	-0X1.07990A9D8E05EP-11	-0X1.34F6E51696D94P-3	-0X1.30D734DA22E3CP-3	-0X1.38E6AB6A26284P-3	
0X1.3BF2FB7D3B96EP-6	0X1.2148CA84D234AP-9	-0X1.00294720C27A9P-11	-0X1.393765E94B726P-12	0X1.DEAA96142B19CP-12	-0X1.A53BDE26CB7ACP-12	-0X1.26A4A788ACA9AP-11	-0X1.1847DF979609AP-2	-0X1.15DD638A5157EP-2	-0X1.1A6D411C3231EP-2	
0X1.2E1CE3ECAEF1AP-7	0X1.76D3CB69B7712P-11	0X1.1CC7A22A34CC9P-11	-0X1.6823006ACACAFP-13	-0X1.87710FE3E3CBP-17	-0X1.8F9184FF61C7EP-13	-0X1.29CBAF216AE12P-12	-0X1.566762933931FP-4	-0X1.50639F6C32AAFP-4	-0X1.5B187FB8ADB7P-4	
0X1.0FFF68BBD4449P-6	0X1.D71A7E4F2D1FEP-10	-0X1.49E4FCDB28DF4P-15	-0X1.27375972DF6AEP-12	0X1.6FA91252C42DAP-12	-0X1.74304383D1E1BP-12	-0X1.026DD9868512CP-11	-0X1.350BD547926C4P-3	-0X1.30C2327A0C31EP-3	-0X1.38E971C2E9DB3P-3	
0X1.9DCBC8ADA50CFP-6	-0X1.78E54EE65187DP-11	0X1.0EDA20C9D406CP-12	0X1.6BAD59CE85AD5P-14	0X1.E6F4C1FF61E95P-10	-0X1.17628F470B7D2P-12	-0X1.720E5CB7B34A4P-11	-0X1.108BA80413A2FP-2	-0X1.0D0B948A393EDP-2	-0X1.10DC13B541B4AP-2	
0X1.3DE2D41AD9781P-7	0X1.9B42620ABC02BP-10	-0X1.3D25AADB01E74P-9	0X1.32EF4671C085P-17	-0X1.6849220034E84P-9	0X1.CA971ED6C46ACP-14	-0X1.39686259D081BP-12	-0X1.F4DAB8CDC9495P-5	-0X1.C5F446BEE792DP-5	-0X1.FE3EF8B65944EP-5	
0X1.C2A8958E6FA8CP-7	-0X1.73B021ED2815AP-10	-0X1.C6BC38E757991P-9	0X1.389907DEF4625P-11	0X1.76061A8565F6P-10	-0X1.197B5DC85E491P-12	-0X1.9F25A65B368BDP-10	-0X1.71E34AB224161P-6	-0X1.5BB3DD1110C25P-7	-0X1.7A6018CA86F72P-6	
0X1.C2A88809AFCE9P-7	0X1.9AA858145FEB8P-15	0X1.EE750DF7A4143P-9	-0X1.AEECEA0893F6CP-12	0X1.AB2181856DD34P-9	-0X1.3445A1CA0EBA6P-11	-0X1.D3B4288186C76P-10	-0X1.6528ADBFC9BB1P-6	-0X1.7786CE793311P-7	-0X1.79311A0CC139AP-6	
0X1.3CEE6B9C6CD32P-6	0X1.315AC473F5A86P-9	-0X1.0E6410E1F4D42P-11	-0X1.4A9DBE98DB4A9P-12	0X1.E00E47FFBB8BP-12	-0X1.B3CAA2EC5A845P-12	-0X1.2C65718CCC7A2P-11	-0X1.683442F14E3F8P-3	-0X1.6357CE74CD67EP-3	-0X1.6CAA9029BE4E8P-3	
-0X1.8BF023E4A001P-5	-0X1.119A59529AB5CP-7	0X1.E48B1EF27610CP-10	0X1.283D0AF5400F2P-10	-0X1.9003949035F02P-11	0X1.272984E350BB1P-10	0X1.4DC02655A04B2P-10	0X1.012A3622E0CD7P-6	0X1.786ABFB4536BBP-7	0X1.679F41E8857P-6	
0X1.3DDDAE1E19C3BP-7	0X1.36ECC9C6DAF14P-9	0X1.9592C39BDFC6EP-10	-0X1.1C6FBF9544119P-11	0X1.F6D2388583EC3P-9	-0X1.104DD2C28F818P-10	-0X1.0B4882881A485P-10	-0X1.DDF1FCA174732P-5	-0X1.DEED8C46C5CCAP-5	-0X1.FC16496E40548P-5	
-0X1.A14640E91978EP-7	-0X1.89C35B56855B1P-10	0X1.9B59D885740C8P-11	0X1.45034A814BF94P-13	-0X1.B170F5E1902C3P-11	0X1.95E7CB8A3A957P-12	0X1.E422980831736P-12	0X1.CCB062EE17134P-9	0X1.2DEF0400B4DBP-9	0X1.5A36581C2C427P-8	
0X1.8B71DE618F1FDP-7	0X1.8FC6F6BCF65E8P-10	-0X1.2CB269608916P-9	0X1.6A5CF996F342P-19	-0X1.2130380C5DBFP-9	0X1.CC1C99E63F5CBP-14	-0X1.48F8572D6DE66P-12	-0X1.00F103C963CE3P-3	-0X1.EBAB0663C396CP-4	-0X1.0289241750166P-3	
-0X1.A147520EF8067P-7	-0X1.B7B6F7C4EDCDFP-10	-0X1.52A80700566FAP-14	0X1.20B59922EE7D6P-12	0X1.89A84FDA1271CP-13	0X1.B8FE698831412P-13	0X1.6FB372B3F06EP-12	0X1.028ADDFF33815P-8	0X1.E09DB99E28EEAP-10	0X1.5CD6268184E51P-8	
0X1.8B6B5D37C49F8P-7	0X1.2B4C940C0D214P-9	0X1.7C5CFD01326C2P-10	-0X1.0FA7938F4506CP-11	0X1.BAA771F964754P-9	-0X1.C4F672686C5C9P-11	-0X1.E4DCB33069D0CP-11	-0X1.F826A046C512EP-4	-0X1.F63C82CCF1976P-4	-0X1.021177D37B9BFP-3	
0X1.FD06C25C1A1D2P-8	-0X1.59D44448F2EB1P-10	-0X1.1D8A4FD66A62EP-9	0X1.D016F73E635A7P-12	0X1.88F518C948285P-8	-0X1.E73C95E4DDD4CP-10	-0X1.B3FA92EDC714CP-10	-0X1.224FB2DAF1B78P-8	-0X1.650DFE6C7A43AP-8	-0X1.7CA02E9C14202P-7	
-0X1.8C6A55631BC14P-7	0X1.23541CABC605DP-13	-0X1.2903C736E80AEP-10	0X1.9F4C962BB86BEP-14	0X1.56A3115B26F66P-13	-0X1.6173D8D8C4088P-15	0X1.6B03000182564P-13	0X1.556279253D7FFP-4	0X1.4D1FA0AE0896DP-4	0X1.54B4B1FEF5DD1P-4	
-0X1.8C6A526E31F94P-7	0X1.28E23E59E0208P-11	0X1.0016A4D16324AP-10	-0X1.97CC323C983D8P-13	-0X1.B2E528D1664C6P-11	0X1.13591FC4E7A21P-13	0X1.27650C5476EDAP-12	0X1.53A8F8C55F6ACP-4	0X1.4F0223C55DD4EP-4	0X1.548B9AC774EDFP-4	
0X1.FD148EF718067P-8	-0X1.7AFCE2798805P-12	0X1.4E561098C83E9P-9	-0X1.C334A9B1001ECP-13	-0X1.30113AA573172P-8	-0X1.45310576621FP-18	-0X1.05A126122F8D6P-11	-0X1.24FCC2385AC5P-7	-0X1.0FFC0F809DCAP-11	-0X1.8A67CDD3D5C03P-7	
0X1.2F50072D5C482P-7	-0X1.1FED69481269EP-13	0X1.7954E7641909EP-11	-0X1.CE2308753FB17P-15	-0X1.1D33DD17788CCP-15	0X1.4DB71E66D5B82P-15	-0X1.2D30BA93A48A8P-13	-0X1.134ADD35CFA03P-2	-0X1.11A1FE685B161P-2	-0X1.130D3922F61ACP-2	
-0X1.3D48B81986188P-8	-0X1.509E9D2E9F883P-11	-0X1.FCBF792868EB6P-14	0X1.E288A243FFA4EP-14	-0X1.D442CE3D45B7DP-10	0X1.152F771E95FECP-11	0X1.FDAC1F474A682P-12	0X1.15FAF914514E9P-10	0X1.534601652E7D8P-10	0X1.8F9B1EEA510AAP-9	
0X1.2F5004031BE0CP-7	-0X1.A83099E387EEEP-12	-0X1.3A714ACB7C652P-11	0X1.0D529373FBC5CP-13	0X1.3CFD3BF3D5BBEP-11	-0X1.2D889A2C46E6P-14	-0X1.BFA533E68772CP-13	-0X1.1303DA41CF36EP-2	-0X1.11EF8D68C6D79P-2	-0X1.130696D5554F1P-2	
-0X1.CABDD571A059CP-7	-0X1.3B589050BF8ACP-9	0X1.173BE9336EFF8P-11	0X1.556F6003E5B39P-12	-0X1.B408826A1B27EP-13	0X1.47191C02A6C8CP-12	0X1.6FBCD95C6E72P-12	0X1.F9AD1C2CC1B34P-9	0X1.62F4860075615P-9	0X1.6E8C370B0ED2EP-8	
0X1.CA4B05EC8EE6EP-7	-0X1.AB24CA0139395P-10	-0X1.0659867C30DC2P-9	0X1.EFFA3AF56381AP-12	0X1.9FAF2B1740C71P-12	-0X1.056F1B57762CCP-12	-0X1.2B3913B53A8BEP-10	-0X1.16FA52AA5A7BBP-7	0X1.1FFD83BDAAF24P-12	-0X1.3C5773183C8A1P-7	
-0X1.3D4C5F435CBE4P-8	-0X1.1B15BA6EF17E2P-11	0X1.918E4E4540E3AP-12	0X1.78E1558B028C8P-15	0X1.627D308A4B505P-10	-0X1.3494E72F05948P-16	0X1.2AE59B4A67814P-13	0X1.397846DC3E0EBP-9	-0X1.508D9D0BA2734P-13	0X1.9FD7707A6015EP-9	
0X1.CA4AF0DB19FD1P-7	-0X1.76159157DDABAP-11	0X1.4A54DF6C795E3P-9	-0X1.46F502804DD34P-13	0X1.6FC43B564CF46P-9	-0X1.5EF40F8BD428AP-11	-0X1.705B0F687DCBEP-10	-0X1.EAFD45A7F2569P-8	-0X1.B983F8AF356ACP-11	-0X1.393A8BA03F41EP-7	
-0X1.E3F4887A2D4C4P-8	-0X1.12C40CAEFB954P-10	0X1.E69B4D6666D6AP-13	0X1.297F43F8A47DEP-13	-0X1.5CED8057B6B1DP-13	0X1.6C3AE5C5571B2P-13	0X1.D78F37E4CC27BP-13	0X1.7005C20D0F025P-6	0X1.61AC2A18322C3P-6	0X1.7F3D822377A94P-6	
0X1.0BEF96044ACE2P-7	-0X1.BDA8942689F9CP-15	0X1.1AF4876D33528P-11	-0X1.9D05985EAC382P-15	-0X1.8D2BFA4BE724P-15	0X1.216224AF5FD5FP-15	-0X1.0994013A0C721P-13	-0X1.3EA55867275C5P-3	-0X1.3BB28DD4499FP-3	-0X1.3E409C6A819CEP-3	
0X1.832EF71DFFB24P-7	-0X1.B08FCA5F14FAP-16	-0X1.991C3D35D2CA4P-12	0X1.8037179902525P-15	0X1.CB8B681EE3014P-11	-0X1.043EDC635CB1BP-13	-0X1.396F646AEF8F6P-12	-0X1.CB82F80A6A7BP-3	-0X1.C8D747E4BE232P-3	-0X1.CBCB7B5E3A336P-3	
0X1.0BEF216741A6EP-7	-0X1.0E5335A4C0FC6P-12	-0X1.EDB9925D0E1E9P-12	0X1.7F02486214CAP-14	0X1.1F50C1F2DF396P-11	-0X1.23DCB4FA0F535P-14	-0X1.921F90732142AP-13	-0X1.3E206E4BBF9CFP-3	-0X1.3C42AA10CAEC3P-3	-0X1.3E33BC3F4C2C6P-3	
-0X1.E80A83C3FC5B7P-9	-0X1.B36AB85A891E3P-12	0X1.34D1C4C2203D2P-12	0X1.21D7A7FC0F7BAP-15	0X1.109F4F55EBC4AP-10	-0X1.DAA242CB01A8BP-17	0X1.CBBCD1BC304BBP-14	0X1.E227040F715BAP-10	-0X1.02D42106A1A3EP-13	0X1.3FCE501057452P-9	
-0X1.C7BB7E38991D8P-8	-0X1.6169F5C4BB936P-15	-0X1.3F97481A9D575P-11	0X1.2D5FA5948C0F4P-14	0X1.227319F063644P-12	-0X1.E5AAC73F43F1BP-19	0X1.6185EC4E0CD24P-14	0X1.387DBF3199BF8P-8	0X1.E9090223290C8P-9	0X1.42A890367F4C7P-8	
0X1.83311D5341F6EP-7	0X1.0BCBC7111688AP-13	0X1.817AA8210D653P-12	-0X1.F3F0C099F1F75P-15	-0X1.166F05913004P-13	0X1.B6858FA29BE6DP-15	-0X1.8B5E3C57515CP-13	-0X1.CC65EDCB37636P-3	-0X1.C7E496CD354DBP-3	-0X1.CBE2EF72178F7P-3	
-0X1.C7BAC1793C0FAP-8	0X1.9ED5F082A4498P-13	0X1.2D83622E9BA4CP-11	-0X1.85BD24EAB8718P-14	-0X1.1F68D5C0206AAP-11	0X1.2624C6651E404P-13	0X1.6E2BC1122ECAEP-13	0X1.218DE7257DBE2P-8	0X1.0D950FCB6AF29P-8	0X1.40863E23169F8P-8	
-0X1.617D01D4E603EP-7	-0X1.15EA403F82895P-11	0X1.1D45CD5CD5102P-12	0X1.CF05F588B758P-15	-0X1.8FF798479796FP-10	0X1.BD55A5E0401FDP-12	0X1.D484612F70952P-12	0X1.9776785B75936P-8	0X1.860DB6A819ACDP-8	0X1.FBBCA4B4F441AP-8	
-0X1.E804E5453FE16P-9	-0X1.02E1332BBB2CFP-11	-0X1.8741983E81AC8P-14	0X1.731893207E7ADP-14	-0X1.681E9247DCA07P-10	0X1.AA57C331F1123P-12	0X1.87F796D9F0BBBP-12	0X1.AB90C787734FCP-11	0X1.04EBB09A49A94P-10	0X1.3351DDA4C7388P-9	
0X1.03D129D149F97P-8	0X1.2DB1EDA92EB6P-12	0X1.73680B960066CP-13	-0X1.0F47FB1A4CCE5P-14	-0X1.9BD27C574D463P-10	0X1.CD846C851C138P-18	-0X1.6192CD5635D35P-13	-0X1.7D67DCA81A0A4P-10	0X1.7B568613D1EEFP-10	-0X1.41392CB3F1A18P-9	
-0X1.617EBA307F0F7P-7	-0X1.355D549C145BBP-11	-0X1.94BF12983F21P-16	0X1.945EE21F59D38P-14	0X1.02160688638CP-10	-0X1.B16104A1546CEP-17	0X1.68D00329F4A57P-13	0X1.DD3E238648E88P-8	0X1.39CEC2B69544CP-8	0X1.011DB8F32EC95P-7	
0X1.A49BE59E20158P-9	-0X1.382642E8FE7EAP-14	0X1.E450764586388P-14	-0X1.111B5C129A05P-21	-0X1.08BB8D0C53DFP-17	0X1.9032466593DC6P-17	-0X1.CB6014B339D51P-15	-0X1.F415BB98EDDDAP-5	-0X1.EF390F95FD1B9P-5	-0X1.F37C1CA6BE0ACP-5	
-0X1.8DD69E2CEC3CP-9	0X1.71658A6247755P-13	-0X1.24C37D06156ACP-16	-0X1.B690E7D1846A7P-16	0X1.869DF63ABC93AP-14	0X1.D419AAF035192P-18	0X1.1ABA6A834B48AP-14	0X1.086CC6672DF57P-9	0X1.631DA0604EC05P-10	0X1.154C6C4957998P-9	
0X1.03CAC09A0096FP-8	0X1.978FF3208C7BEP-13	-0X1.299434B810AF2P-12	-0X1.30188AB2C2D4P-21	0X1.0CAB7036725D7P-9	-0X1.4745DD16E11E5P-11	-0X1.282B77801815DP-11	0X1.52933FD9B24BCP-14	-0X1.E5061D8765E4P-13	-0X1.2E7BFA01E1954P-9	
0X1.A49BE1756BA06P-9	-0X1.D91EA0A76E8B1P-14	-0X1.36780DF46115EP-14	0X1.B1A6056D9B613P-16	0X1.C8F7B00BB1BB2P-13	-0X1.CE379697C252AP-16	-0X1.4D4144CDEBD2FP-14	-0X1.F34CE7CA68E4CP-5	-0X1.F0147886852A7P-5	-0X1.F36961569A104P-5	
0X1.F38A454D0B7B8P-10	-0X1.5D4F633B4126EP-14	-0X1.02F013DF28D25P-13	0X1.BB901C8D7F3AAP-16	0X1.05088844E5EC4P-13	-0X1.F09DEDE2DF9CCP-17	-0X1.70A00DB729D6CP-15	-0X1.C4E3465FB767EP-5	-0X1.C31C396151B38P-5	-0X1.C4E7C8AD0CA6DP-5	
0X1.0D5D5A94249A1P-10	0X1.A4A6150899FB3P-16	0X1.33F7F02D30109P-12	-0X1.28C153EAF6D4P-15	0X1.A069A9C2D9C28P-13	-0X1.F61D7C99731EP-16	-0X1.D8F2594FF781AP-14	-0X1.A939A32B3FF1CP-8	-0X1.7B04EB369B8CFP-8	-0X1.ABB4D0ADE8FBEP-8	
0X1.F38A4A837771P-10	-0X1.DA324BC5E9E38P-16	0X1.36B9AD3C3A2FEP-13	-0X1.7C9042E2963A1P-17	-0X1.D5C054D973F34P-18	0X1.12CE1A1B5C72EP-17	-0X1.F00B78F959433P-16	-0X1.C5583A652A90BP-5	-0X1.C29C7CF83E6E6P-5	-0X1.C4F2B5B696BB9P-5	
-0X1.8DD694BDC3C96P-9	0X1.5FDE49E7BC08AP-13	-0X1.EC4FF39AB2888P-15	-0X1.565D6F1B57EC6P-16	-0X1.3430B2A25D584P-12	0X1.384CAA6A0F83CP-14	0X1.CC69423B3127CP-14	0X1.E5D1FFB6E798BP-10	0X1.9224C802E296FP-10	0X1.134C63A8EBD8FP-9	
0X1.86286264A379EP-8	0X1.653D64781C626P-11	-0X1.3C55F760F9FFCP-13	-0X1.82CB31AC675E4P-14	0X1.278C257832324P-13	-0X1.04170FD59EE78P-13	-0X1.6BD9F0BE41358P-13	-0X1.5A00FF2AF8DD8P-4	-0X1.57053E01A70ACP-4	-0X1.5CA76D44AA46FP-4	
0X1.0D5D5DD4DD6B1P-10	-0X1.7D7A3E92370FBP-14	-0X1.24ACE0194366DP-12	0X1.738C4B3C95F08P-15	0X1.E155BB572A27CP-14	-0X1.00892627B6243P-16	-0X1.B27F2C50F5E0EP-14	-0X1.AB8DD98279672P-8	-0X1.7879469449284P-8	-0X1.ABEC4B1A024FCP-8	
0X1.49567853DA38EP-11	0X1.D2F3332486BEP-15	-0X1.EE3E0465CD85BP-16	-0X1.7EABFC638264P-18	0X1.35FA1E4227B3EP-16	-0X1.DB598DBB633ACP-17	-0X1.419FF3CBA12AP-16	-0X1.23CF0CC71BBF8P-7	-0X1.21583B896E899P-7	-0X1.262E2EC8922A3P-7	
0X1.D8E448244849AP-9	-0X1.69E767931EBFCP-12	-0X1.13ACEADBF2F77P-10	0X1.5EC9F68549308P-13	0X1.E0BDE452A2EB3P-12	-0X1.1638F7AC72525P-14	-0X1.B7A49250AA373P-12	-0X1.F4E8EE1DDD5EEP-7	-0X1.8E4AD4249674FP-7	-0X1.F6ADA9FEB2A17P-7	
0X1.B7DCF2FCA629CP-10	0X1.0F41C838AD492P-11	0X1.74CF0F832388P-12	-0X1.F8692F62B97FCP-14	0X1.ED9E89B17B486P-11	-0X1.127EDC2DDEFFBP-12	-0X1.01A578C41B0BEP-12	-0X1.39A7AD5AC287CP-7	-0X1.3D6BD379C57ABP-7	-0X1.58A336FD153DBP-7	
0X1.D8E440A914C6AP-9	0X1.82C52154FD65AP-14	0X1.225AA715D9243P-10	-0X1.17006F0C162C6P-13	0X1.A2A444210BE2BP-11	-0X1.0799C6FC0F03DP-13	-0X1.DEA6CC848AEE4P-12	-0X1.F02F5986C4ABDP-7	-0X1.9374E09131043P-7	-0X1.F63D26B251B07P-7	
0X1.660A01F5FB694P-10	-0X1.5A6D958082B41P-16	0X1.B6C0E2B35CAFEP-14	-0X1.08FB021EEEFF2P-17	-0X1.20E677318AB7CP-18	0X1.8B7F5E8B69FF4P-18	-0X1.632BC3276800BP-16	-0X1.A97A88FCC1915P-5	-0X1.A78657373A5C3P-5	-0X1.A93079B940FE3P-5	
0X1.6609FE21507BEP-10	-0X1.F28E6BE72A0F5P-15	-0X1.6C6532B0ED659P-14	0X1.3A536AFEA746EP-16	0X1.7351945C0587DP-14	-0X1.5B01F364DA4ACP-17	-0X1.06BE8408B5E52P-15	-0X1.A927F0CAEC82CP-5	-0X1.A7E086BF62564P-5	-0X1.A928BFB1DF13EP-5	
0X1.5ABFEB5618825P-10	-0X1.4F82670E5B507P-16	0X1.A8E9FD7A6A494P-14	-0X1.009E9DAB5A473P-17	-0X1.17C239EDB253P-18	0X1.7F0709581EF4AP-18	-0X1.57F8A2AEBBFB7P-16	-0X1.9C33EE6EB8471P-5	-0X1.9A4F82A28304FP-5	-0X1.9BEC34C8C30A2P-5	
0X1.5ABFE836AD34EP-10	-0X1.E2D5AC004B4B4P-15	-0X1.60E6860E4B206P-14	0X1.3069818EF67DAP-16	0X1.679BB20D61954P-14	-0X1.500F4FE2C916EP-17	-0X1.FCEA9FE370EE2P-16	-0X1.9BE42614E12EBP-5	-0X1.9AA70ED48AF5DP-5	-0X1.9BE4EE0F423DBP-5	
0X1.2ADD0ABBC14CCP-10	0X1.0030FE00B87F6P-13	-0X1.2C94E71BB6A0EP-15	-0X1.05A07CBAC2B8CP-16	0X1.D0213CB6CFBCFP-16	-0X1.91F14A5707BD4P-16	-0X1.17FA41982D7ECP-15	-0X1.08FC93576D129P-6	-0X1.06B5673817D3FP-6	-0X1.0B079E3C0B6D4P-6	
0X1.838D23F8353E7P-10	0X1.769E65D2C9EE8P-14	-0X1.AB104B8C04B32P-14	-0X1.BD8F3701D6BABP-19	-0X1.8854BFBCB861AP-14	0X1.2C5929F0E840FP-17	-0X1.E18F96E32DF04P-16	-0X1.CB4464A6C70F9P-6	-0X1.C4B2837353DF6P-6	-0X1.CB59E4137F41EP-6	
0X1.B7E5CCC67C96P-10	0X1.5F70094942465P-12	-0X1.1D5DA327F1BD2P-11	0X1.477C4813F0452P-18	-0X1.7253668EE2FD1P-11	0X1.ABCBE178D940FP-16	-0X1.121D886E720A6P-14	-0X1.5094BF2B2DB52P-7	-0X1.246AE6D547019P-7	-0X1.5ACB1ED63C8FP-7	
0X1.4959E021A6181P-11	0X1.055A15BA50BB4P-14	0X1.C0A28DA541038P-19	-0X1.586DB931683E2P-17	0X1.893750120DEEDP-17	-0X1.B3D79F0B59652P-17	-0X1.353A0E8D66AA2P-16	-0X1.23EA2576A4361P-7	-0X1.2140FBE27F8E2P-7	-0X1.26337ECF53FP-7	
0X1.2ADDEA0E0324FP-10	0X1.07571654249ACP-13	-0X1.3EED952439D19P-16	-0X1.2CE275537AC5AP-16	0X1.BA0CBA277A9EAP-16	-0X1.8E18F50D463B4P-16	-0X1.16C59FD8733DBP-15	-0X1.08FFB0CD5718AP-6	-0X1.06B39C63E58F4P-6	-0X1.0B089D7A776D3P-6	
0X1.8386B29974F1EP-10	0X1.FC0452D494A6EP-14	0X1.CF555317B911BP-15	-0X1.A621808ACBD66P-16	0X1.AD3CA27FC4F4DP-13	-0X1.696E84E79A63CP-15	-0X1.014040295EC5DP-14	-0X1.C92A4F43A3BCDP-6	-0X1.C6EEB1BD4CBB4P-6	-0X1.CB20EA055ED34P-6	
0X1.0EE7BBC9C82CAP-10	-0X1.061E959711EAAP-16	0X1.4BFA41FEC8BD4P-14	-0X1.90FD4B01F2C98P-18	-0X1.B5342EF3227F8P-19	0X1.2B3F652854E0EP-18	-0X1.0CBC386AF09FEP-16	-0X1.41E8FE0989DF4P-5	-0X1.406E86E04A6E2P-5	-0X1.41B0F4D427C18P-5	
0X1.0EE7B8DEF3C57P-10	-0X1.7939E3AB273F6P-15	-0X1.13B7291F20828P-14	0X1.DBA95AD84E338P-17	0X1.18F420D348756P-14	-0X1.068F5D078B7D5P-17	-0X1.8D9A9FC957875P-16	-0X1.41AA7F82A7E4EP-5	-0X1.40B2C3CECA3F4P-5	-0X1.41AB1C29C4FC1P-5	
0X1.60AFE3B70AEE5P-11	-0X1.3E3B26FC69987P-13	-0X1.CE572493C5C68P-13	0X1.900CB3673568CP-15	0X1.1E4156E8D750CP-11	-0X1.64D8F5885A1D3P-13	-0X1.3D77E6535A6FAP-13	-0X1.F5A62B9BABC4P-11	-0X1.14C96BC0F7D99P-10	-0X1.A7D2C584F2154P-10	
0X1.B5E37D2944D2AP-11	0X1.89A3089409ED8P-14	-0X1.5C90CCA7BBB12P-16	-0X1.AA33A83566BDAP-17	0X1.4AA30C609B7D2P-16	-0X1.20679617FFFB6P-16	-0X1.952A7D23E5D8EP-16	-0X1.0116675DC121FP-6	-0X1.FED71FC062EC6P-7	-0X1.028E0306D25B2P-6	
0X1.60BA196A4AC3EP-11	-0X1.BEB77DDE46E0FP-15	0X1.16C8227B9ADE8P-12	-0X1.4EAAD8B415C36P-16	-0X1.BD8BF4452003P-12	-0X1.F3C932CEC7468P-21	-0X1.7A726CA76F968P-15	-0X1.66CD54F07391BP-10	-0X1.3DAF3C31F8EF5P-11	-0X1.B1E7AFACEE691P-10	
0X1.9BED8281F9702P-11	0X1.724DF03F74552P-14	-0X1.47E79ED4F5AF4P-16	-0X1.90F06AED562ECP-17	0X1.370923A51430DP-16	-0X1.0F4F018FCACC6P-16	-0X1.7D25C6DE67FFDP-16	-0X1.E38866A9AD6F5P-7	-0X1.E065537DE0A17P-7	-0X1.E64B16571746CP-7	
