0X1.DD7390838DE5EP+18	0X1.FBA0972D3C4E3P-27	-0X1.D2A1EF46CFD81P-25	-0X1.B7CBBDF35641AP-25	0X1.923DCCC941E68P+10	0X1.074AE47251E0EP+15	-0X1.1D166D5DF39ACP+13	-0X1.097416BDB9F98P-26	0X1.7CB948EA57818P+12	-0X1.14281E688C0D2P+15	-0X1.E4C3295B29468P+16	0X1.EEB68C7CA1BB1P-22	0X1.741A6C117C396P-22	0X1.901CAB0314BD6P-22	0X1.6B6DC8C0A97C5P-20	-0X1.4E45FCCC42C7AP-22	0X1.506F67EF3F151P-21	0X1.1F3AC481465F6P+20	-0X1.0F8D3BDFBBF42P+21	0X1.56635023D7D4AP+19	-0X1.34BA1D44AAAD7P+21	-0X1.0A18F3C018CBEP+23	-0X1.D538D6C5130D1P+22	0X1.4FC5926FC3654P-23	-0X1.D9A54F3C6284DP-22	-0X1.9D4A7E93A43DP-20	-0X1.3F7DF84F84784P+19	-0X1.49C0D94A34FA6P+17	0X1.F8EA06FF04BB7P+20	-0X1.797D833120D87P+21	-0X1.92265A2196A48P+20	0X1.1C273A6EF51B5P+21	-0X1.63B759BD5FF9BP+23	-0X1.434F44F6826EDP+23	0X1.5AB0E56E47FFP+18	
0X1.8E7D0B5168E14P+16	0X1.B20D2E2F6003CP-29	-0X1.7BC69EB32D821P-27	-0X1.6D7BBECD33D3DP-27	0X1.29161DD7D3109P+8	0X1.924FD49C1FDFDP+12	-0X1.B926557C281DBP+10	-0X1.6DC5471BD99A9P-29	-0X1.94923B0F8694CP+12	-0X1.C2C1063B1758P+13	-0X1.EA329D369206AP+14	0X1.A808017555D12P-24	0X1.0A120891B752FP-24	0X1.1A10EA3F90FB2P-24	0X1.00C9A6E0E8E9DP-22	-0X1.BFB01B22F1BAAP-25	0X1.11F7D3A7B22D1P-23	0X1.4A2589A041C2EP+17	-0X1.3CEABFE8159CEP+18	0X1.807AA63C6C4BBP+16	-0X1.14D50D8D16B4EP+19	-0X1.591352A220052P+20	-0X1.326877C84A01BP+20	0X1.1B27C747EF012P-25	-0X1.BD4BBBA5B7E65P-26	-0X1.243CD2265A432P-22	-0X1.6DB3ACADC4933P+16	-0X1.87A771F4C286DP+14	0X1.FD3B6C1B75F71P+17	-0X1.A2023F645CA4CP+18	-0X1.01998A6BB4E9CP+18	0X1.497E4DB123C2DP+18	-0X1.1A8677C4E27E7P+21	-0X1.FD742CFA2679P+20	-0X1.6F39861B176EDP+18	
0X1.26663D6F1874AP+15	0X1.5DC0B1AA4C01BP-30	-0X1.E6315016F1FP-29	-0X1.0A46E0D0249A4P-28	0X1.3DEC12BC33834P+6	0X1.C484E1D09495DP+10	-0X1.FB7665121C83EP+8	-0X1.2E318D1F1F4AFP-31	-0X1.3E56651AC4725P+13	-0X1.84C27DECF5146P+13	-0X1.0CD0EC04E4EFAP+14	0X1.1C88FE5E3931CP-25	0X1.0E9A05B2843F7P-26	0X1.F9B51F1046151P-27	0X1.C2A4CABA8C7BBP-25	-0X1.55BCCE122BBA2P-27	0X1.536AB88413414P-25	0X1.90DFD85973A6AP+14	-0X1.8B73FB2B08AF8P+15	0X1.B828CEB5BCAA4P+13	-0X1.2F6C5CB0E13D1P+17	-0X1.0573D3A43AC9P+18	-0X1.D4CBC311CFE8CP+17	0X1.AED9E09FFB6CAP-27	0X1.F879944C9D7AFP-26	-0X1.EAB15815E7E91P-25	-0X1.A8F5990D6FB9AP+13	-0X1.CFE36C145BB57P+11	0X1.9CF3416A4E4C7P+14	-0X1.C6BE2951618D3P+15	-0X1.80FF536C115A4P+15	0X1.99B120CFD45CAP+15	-0X1.1632B2D2C80C4P+19	-0X1.EF0E02E734BB7P+18	-0X1.88A6BF8B4DD3EP+17	
0X1.2B91E0EABCCBAP+14	0X1.49E0AB6B08C0BP-31	-0X1.194823989D1AAP-29	-0X1.121CE227A302FP-29	0X1.A7EE03EFD86D8P+5	0X1.22BB881CBE255P+10	-0X1.4055E62BA49B6P+8	-0X1.F8C7A37113E09P-32	-0X1.CC7B1E4C9D6EFP+10	-0X1.9A1BD08107C3EP+11	-0X1.8C69D7C65B9FEP+12	0X1.3E08EAF3EF349P-26	0X1.768F12BE1033CP-27	0X1.8D3502A7A8883P-27	0X1.66FBCC9CC58D1P-25	-0X1.34AE238243C0CP-27	0X1.94483B8C37E39P-26	0X1.AC9BD804CD42FP+14	-0X1.9D9DBF28E5AC5P+15	0X1.EE86D329BD8A2P+13	-0X1.9A552A2E7D97P+16	-0X1.D412D22A637FEP+17	-0X1.A09F3EB30DA24P+17	0X1.9E370A5812F65P-28	-0X1.40FCCC7CD61BEP-31	-0X1.9519EF1C41856P-25	-0X1.D8EC0596C6F0CP+13	-0X1.FF50C8B469D0BP+11	0X1.38951992AA034P+15	-0X1.0B106AB3C716P+16	-0X1.5B7D88953D019P+15	0X1.AD502E29C487P+15	-0X1.96C88A20DCD13P+18	-0X1.6DFA8443430C6P+18	-0X1.5A8B615FBC928P+16	
0X1.3E972C0DCDAA7P+13	0X1.A0729B01D360BP-32	-0X1.BD15B69F3E517P-31	-0X1.20608BCAD7C45P-30	0X1.2343102EC7AACP+4	0X1.934AD334D434DP+8	-0X1.C45CC955E1FA5P+6	-0X1.B329FE80FD63BP-34	-0X1.EEA8DA8879D7CP+11	-0X1.16B14F02898ECP+12	-0X1.590726AB608A3P+12	0X1.172696C2E15CCP-27	0X1.E930E842B577EP-29	0X1.2B5C4953B6E04P-29	0X1.3834E46EBBCC1P-27	-0X1.6432196933E15P-30	0X1.3FC8C6DC7E91CP-27	0X1.FE7CF45CFDD98P+11	-0X1.FD9FD09AB145EP+12	0X1.0DA9C5975661CP+11	-0X1.BCF161F1E0ABCP+14	-0X1.5DBD7763685DBP+15	-0X1.388E9889EBCCEP+15	0X1.17C000E79C74DP-28	0X1.8E4BB0406FEE5P-27	-0X1.9695A34C9F81DP-27	-0X1.023667DDBD548P+11	-0X1.12A2E423EA301P+9	0X1.70231D1470877P+11	-0X1.0AFB9F104A0D9P+13	-0X1.0F6950792D81FP+13	0X1.08FA13F53E593P+13	-0X1.922DA8CE85F72P+16	-0X1.60292E6545ADCP+16	-0X1.23798C8DEAD93P+15	
0X1.8D6BA10EC4C5CP+11	0X1.B7A0EB9C303FP-34	-0X1.72BBFEC60E818P-32	-0X1.6B59E945478FAP-32	0X1.13708494C529EP+3	0X1.7B93CD5CA2BF1P+7	-0X1.A2FADFC78B856P+5	-0X1.453BFEFF684FBP-34	-0X1.5AADC3F99A3E3P+8	-0X1.22D51A2F4934BP+9	-0X1.0E54A4F557B8P+10	0X1.A49F8604E4CBFP-29	0X1.E43CA505EEA86P-30	0X1.0089DA95F3D2EP-29	0X1.CE4FD6EABD687P-28	-0X1.8B87A02E23DFAP-30	0X1.09BE479323A07P-28	0X1.0C8C068F131AP+12	-0X1.03A98CCB19B95P+13	0X1.34B8694B3A162P+11	-0X1.0D75E1545320CP+14	-0X1.2A22DF0202D2P+15	-0X1.099813404A4EEP+15	0X1.102F8CD595CF3P-30	0X1.56110C95E2B4AP-33	-0X1.03BF222200015P-27	-0X1.27C22503673A3P+11	-0X1.40B8CAB99512AP+9	0X1.7EF2B8F0486B6P+12	-0X1.4C87C5737CC17P+13	-0X1.B9BF2F0A69767P+12	0X1.0D60217516368P+13	-0X1.08954B5AE82AAP+16	-0X1.DBB896691EC26P+15	-0X1.E6D4F3AE6F574P+13	
0X1.026528C074264P+12	0X1.B738DEC4FDF74P-33	-0X1.53461C84C5E1FP-33	-0X1.FA84500C356E4P-32	0X1.805B7C4659A7AP+2	0X1.A8C41320D686BP+6	-0X1.C69F9C05A87C7P+4	-0X1.D2D84AFAA1288P-37	-0X1.1E334B2BBA468P+11	-0X1.2E63DEF845D12P+11	-0X1.5158BC1F0BB2DP+11	0X1.49653515CA044P-29	0X1.E3F4022AE722CP-31	-0X1.33AA20EA38CAFP-35	0X1.1ACD66AC08E1BP-30	0X1.DE6C022B772B8P-35	0X1.62348E72E9144P-29	0X1.1FF655C337272P+9	-0X1.2621027D66CE4P+10	0X1.164970160E0BBP+8	-0X1.44C48521CD419P+11	-0X1.15D5F3ADF30B9P+12	-0X1.CBF606E1674E4P+11	0X1.9B27990119341P-30	0X1.67E13FB6F8AC7P-28	-0X1.8D02A4D717258P-29	-0X1.0786D45C9AAE7P+8	-0X1.0A91555A64AEAP+6	0X1.ED1CF4F797BB2P+5	-0X1.F5955352C41D8P+9	-0X1.6CB1F80B182B6P+10	0X1.342FD71284122P+10	-0X1.49C73BBEDA688P+13	-0X1.F1ADBCECE375AP+12	0X1.4351A6D8A15DP+9	
0X1.FA5A517EB63D2P+10	0X1.5D435766FC891P-34	-0X1.3A5AC68AC5EB5P-33	-0X1.CE985D009F1F8P-33	0X1.B13A3A913FC7BP+1	0X1.217286623D276P+6	-0X1.42FBED52B1CD5P+4	-0X1.0D39B3D61C30DP-36	-0X1.BCD6F50E4A45DP+9	-0X1.E9BFE7E0A842DP+9	-0X1.247CCE7A58FC2P+10	0X1.A383D18BBB0EFP-30	0X1.5FC4E064E4872P-31	0X1.2680FB859F6F8P-32	0X1.7A2819B0913BEP-30	-0X1.518060F5D1292P-33	0X1.D7CCD862BB1EFP-30	0X1.3892538FCDCE1P+9	-0X1.39B2DF88CD3FEP+10	0X1.43A5098D5A73DP+8	-0X1.11D7CF5CE5D7AP+12	-0X1.A621818C1E78CP+12	-0X1.76F9D95DD814EP+12	0X1.CBFC5B23C1429P-31	0X1.5BC4793E848D7P-29	-0X1.257F3FE54BBC3P-29	-0X1.340BF8B085B03P+8	-0X1.41C536542D4CBP+6	0X1.641035DCCB6CAP+8	-0X1.391731B898ED9P+10	-0X1.5BEB173354339P+10	0X1.47067071E8987P+10	-0X1.F10518D657806P+13	-0X1.AD233BF1CDFA1P+13	-0X1.4D90C84495CDDP+12	
0X1.15F4EE565E83DP+10	0X1.181A457E874A4P-34	-0X1.63ACFD091EC73P-38	-0X1.25A056CF3E433P-33	0X1.7D3BD0A4195D5P+0	0X1.4F54E22D75EB1P+4	-0X1.4DABB15053C2AP+2	-0X1.7FE55452D618BP-40	-0X1.4C0B187FC8CDDP+9	-0X1.5876DE5B2575CP+9	-0X1.74154B11C81B3P+9	0X1.D85B2FDD28336P-32	0X1.3A61ED0344C95P-33	-0X1.37A04BD82E3D2P-38	0X1.FBB9EE4F3C1C3P-34	0X1.C3D599EE430A4P-36	0X1.EF91BC0723BB6P-32	0X1.3198FB89211CFP+6	-0X1.3F40A3CAAACEEP+7	0X1.11937185F9C6AP+5	0X1.3DA3F98291CDEP+7	-0X1.77698A23854ACP+5	0X1.F42CADD845584P+5	0X1.1DD822365167FP-32	0X1.26B3D419DEFE8P-30	-0X1.585D3706099AEP-32	-0X1.0FFBEFB9FD5D6P+5	-0X1.2990F3AAD578P+3	-0X1.7C82D470AE1FBP+4	-0X1.D6A67DE3065C4P+6	-0X1.B0032A730217EP+7	0X1.4CC003A4507F8P+7	0X1.5470916CD612P+6	0X1.EF824332F86CP+8	0X1.B5E56F088A5B2P+10	
0X1.B22B497694AF6P+8	0X1.E058442F1754AP-37	-0X1.93F5CB1EA2467P-35	-0X1.8CB92FDA3A8CBP-35	0X1.2A92C73B6B5E7P+0	0X1.9C29E7BDACB1CP+4	-0X1.C73FFE906EEEDP+2	-0X1.559FAD6804FD1P-37	-0X1.8BB984AB605ACP+5	-0X1.4578ED97256C9P+6	-0X1.2A5F730CA7CFBP+7	0X1.CAC48A54CD7CAP-32	0X1.04D3FF397471CP-32	0X1.15D5472369A16P-32	0X1.F3251463FB43BP-31	-0X1.AF736203DD858P-33	0X1.21685B12003C5P-31	0X1.1F2F04221BE35P+9	-0X1.15E203EB41234P+10	0X1.49B157864CBCP+8	-0X1.25196CDEE5B32P+11	-0X1.40C4083116D76P+12	-0X1.1DD7CFD95E1FDP+12	0X1.1F7655E252767P-33	0X1.2A13F1321C7FBP-35	-0X1.1837E48903EE8P-30	-0X1.3C0BC355A009FP+8	-0X1.5711B21DAE658P+6	0X1.9604A049444D7P+9	-0X1.62BF18EBF27F8P+10	-0X1.DAEB49668DBE9P+9	0X1.2039E66E7B5C5P+10	-0X1.1ED3051A6BEEEP+13	-0X1.01C863635BA8CP+13	-0X1.0ECE4892D9772P+11	
0X1.AC5CD06F19469P+8	0X1.122923080AF07P-35	0X1.61DA0725B02B3P-36	-0X1.DA4E8FD402A3CP-35	0X1.E6846EBB4DFE1P-2	0X1.185E4B43E407P+2	-0X1.B73C116999045P-1	-0X1.0EC6340B50676P-44	-0X1.DEFA799466F78P+7	-0X1.E88F289AB4ADP+7	-0X1.FFA6321129FEAP+7	0X1.A6BA2BB119F7AP-35	0X1.078D2DFBC02A5P-36	0X1.5A6D2B5F0A169P-36	0X1.2602D1FC6ED69P-36	-0X1.F392BC9EA56D4P-42	0X1.B19916357667AP-35	0X1.E8AD32485FE94P+2	-0X1.1352D5EB2AF8EP+4	0X1.5E1FFED35C6C3P+1	0X1.C3A8118BD8436P+7	0X1.A9769EB79D26EP+7	0X1.C22387569D6D4P+7	0X1.4CF9C8AB70AEEP-36	0X1.4DB9A4606FF9BP-33	0X1.58840ADB0010FP-34	-0X1.F28B004F62D7CP+1	-0X1.A561065E488E3P+0	-0X1.1F3787882811AP+3	-0X1.39DBF5E72DA53P+3	-0X1.ADE821544C551P+4	0X1.0FE142B81D6B4P+4	0X1.3CAC6B7671108P+9	0X1.572DDC465AB56P+9	0X1.A3EA1AB9CF3BP+9	
0X1.2A3E2268DCD4BP+8	0X1.AA7A09CFD3DCDP-37	-0X1.544DF4FA3265BP-36	-0X1.1908DB686C7D3P-35	0X1.F20AA5F20FFEFP-2	0X1.466D0D7F6ABD4P+3	-0X1.6B08A666AD87AP+1	-0X1.1D89B3BD53096P-39	-0X1.11AE6A0E192EAP+7	-0X1.2AF7B4BA1EB05P+7	-0X1.60AA661DBAF4AP+7	0X1.D49AA0DC9CA68P-33	0X1.86DDCC358AE98P-34	0X1.5BA81374662EEP-35	0X1.9DA2A0481013BP-33	-0X1.41F4B2E9C71D1P-36	0X1.0654ED075D354P-32	0X1.4A3A8E16E8282P+6	-0X1.4C260A23D45B6P+7	0X1.52F6ECAFE07B5P+5	-0X1.1D8719BFD7D92P+9	-0X1.B6DB0E16C22F4P+9	-0X1.84543F49D9C12P+9	0X1.0823D7B2DF73CP-33	0X1.9117B1974477CP-32	-0X1.2E6270E06F707P-32	-0X1.41DCAFB08F6CAP+5	-0X1.4DA9ADD96202EP+3	0X1.4E6C60EA559CCP+5	-0X1.44AEA258C0388P+7	-0X1.766A2E7808B63P+7	0X1.5A9D6933E21F4P+7	-0X1.043D5C418A52P+11	-0X1.BDD7E2BA7340CP+10	-0X1.48E8CC13D7CC6P+9	
0X1.807230F417DF3P+7	0X1.A50498780121EP-37	0X1.5C3B9C43951DBP-39	-0X1.A8D433095034P-36	0X1.FA02CB8864C4FP-3	0X1.8A5EC06432C94P+1	-0X1.74E22AFA7271EP-1	-0X1.3DDE43ED957FDP-43	-0X1.CD6EFDC1B25E4P+6	-0X1.DBC4C0683BDFP+6	-0X1.FC42E43764E73P+6	0X1.E405832C379CAP-35	0X1.3C6B5973CBB62P-36	0X1.5CB6CEFAD2A3CP-38	0X1.21A9650871A8FP-36	0X1.C71383D48E914P-39	0X1.F7D69830597CAP-35	0X1.2649B741783F1P+3	-0X1.3844CDF612684P+4	0X1.F6674DA4ADE7BP+1	0X1.0F8C30FE2C4A6P+6	0X1.6C2DCF08783F6P+5	0X1.D94D77DF8363P+5	0X1.19606E1FF6D54P-35	0X1.3E3997E87B297P-33	-0X1.9E41EA5B440A6P-37	-0X1.088F518BDFC7CP+2	-0X1.3D97A389431C6P+0	-0X1.3920C54B6F1BAP+2	-0X1.ABB1151DA4E82P+3	-0X1.B85D55EC3A97EP+4	0X1.42CE3F77CB2F6P+4	0X1.35F0E71787655P+7	0X1.A0B3AFA15D37CP+7	0X1.6F6E919560419P+8	
0X1.88F0F90BF7DE6P+6	0X1.EF23353A030C3P-38	0X1.4C18D2C90155FP-38	-0X1.6C5D7D708D66P-37	0X1.6A9DBB13DD772P-4	0X1.4E8BF37A595B3P-1	-0X1.9882FA043AD06P-4	-0X1.5527030DE796FP-46	-0X1.7BEA781925CF8P+5	-0X1.814729E97786P+5	-0X1.8EFE2288103CP+5	0X1.EF6B06934C523P-39	0X1.1950705FB63F8P-44	0X1.449C6C05E1ACEP-38	0X1.872B314EB899CP-39	-0X1.20339210A9AEP-39	0X1.CB62C37CEB123P-39	0X1.600680FE16BEP-1	-0X1.AF15C7C5B5D47P+0	0X1.80B5F6E0F40B8P-3	0X1.5B2BFAD6BF492P+5	0X1.55AB9FA20F312P+5	0X1.5F3FD51532C33P+5	-0X1.FDAA8AAEE92A1P-39	0X1.E917F9F8B61DAP-37	0X1.6B4EF8CF0DC9AP-36	-0X1.C4741F845CE9EP-2	-0X1.FD251C59B12D3P-3	-0X1.4AC825F2D0A26P+0	-0X1.AE1917BBB48AEP-1	-0X1.6DFEB64B8F776P+1	0X1.89D6416E3905CP+0	0X1.F771523816B98P+6	0X1.06C0184A48FF7P+7	0X1.272EC51CD907P+7	
0X1.677D3FF07925DP+5	0X1.15427C4BF8B35P-39	-0X1.B0E3D30DF4B98P-40	-0X1.6F5BE9E64DCF2P-37	0X1.ED1E79DECA9F9P-4	0X1.548EF76FF12CBP+1	-0X1.783E5D750619CP-1	-0X1.25871C10B1FD3P-40	-0X1.4C77C4B97917AP+2	-0X1.0FAEC807BE56EP+3	-0X1.EFD3ACF741EE8P+3	-0X1.735F4B7FF4D14P-37	-0X1.4C1BF2BCF4929P-36	0X1.1A88EA9E28958P-33	0X1.B0249291EF0EP-33	-0X1.17D888B56F5BAP-34	0X1.93B15F549A579P-42	0X1.D81F79E4A0E97P+5	-0X1.C8F1C67172E48P+6	0X1.0EE06501E3F48P+5	-0X1.E49D61477C7C3P+7	-0X1.08355C3DDBB4EP+9	-0X1.D6EFAB399DAE2P+8	-0X1.006360C58C09CP-33	-0X1.5C23254664356P-33	0X1.BA77BACE2322P-33	-0X1.03B7BA6C81689P+5	-0X1.1A04BB99BDC2P+3	0X1.4CC236876491CP+6	-0X1.235AE6D01F6DAP+7	-0X1.871516539E25DP+6	0X1.D9ECC4E093CCDP+6	-0X1.D9B49F72BCF2EP+9	-0X1.A9B386B5CCE0FP+9	-0X1.C313CF71963E6P+7	
0X1.FB5014FACF7CCP+4	0X1.AEB17853D6921P-42	-0X1.03EB8F84322FCP-39	-0X1.00968D9671199P-38	0X1.A41C89F32427AP-5	0X1.114F97DC53BP+0	-0X1.2F8C5CDC1D872P-2	-0X1.F0E96FE4BD8FFP-43	-0X1.D8538DCF89436P+3	-0X1.01528661EDDACP+4	-0X1.2E489E89931DCP+4	0X1.3835F5085D638P-36	0X1.2E742FEF1A13FP-37	0X1.8AF3A7AC24A4FP-37	0X1.D646556FADA68P-36	-0X1.61BECA518B452P-39	0X1.61D77263112B8P-36	0X1.0E2D36C7A9283P+3	-0X1.0FF6277C65EC8P+4	0X1.1473D734AA4CP+2	-0X1.CFDE4ACFF1ABDP+5	-0X1.64685040D5AFEP+6	-0X1.3ADD1C9747EEFP+6	0X1.76C256844E4BEP-37	0X1.AB72BFCFB2167P-36	-0X1.0F53E5B06BC12P-37	-0X1.064C09001B6FP+2	-0X1.0F33E4BD05AB7P+0	0X1.057156C5253B3P+2	-0X1.07DE4A476F78EP+4	-0X1.34528C7698D94P+4	0X1.1BE843C1753A2P+4	-0X1.A7A2240DB83E3P+7	-0X1.69B869457717EP+7	-0X1.048BD3F50A1DDP+6	
0X1.040A7DF0B86CAP+5	0X1.36EC9F2E35143P-39	0X1.32ED6629A5692P-39	-0X1.A561324181FFCP-39	0X1.06FDE4C90471FP-6	0X1.7C98593F2A144P-4	-0X1.AEFAB5E489A2P-8	-0X1.692E3C6F58062P-49	-0X1.50406275EACC2P+3	-0X1.5305A58EFFA22P+3	-0X1.5A95DCBD7C6F6P+3	-0X1.07CDB15674513P-41	-0X1.46A6786A0D73AP-42	0X1.BB004E7E7B253P-41	0X1.C52F22B784CA7P-42	-0X1.2A3EA3AA6D09DP-41	-0X1.181EB0290E713P-41	0X1.2B3DC49590382P-5	-0X1.D0589173FF5BAP-4	0X1.48904A916E99P-10	0X1.AA606AFB1B23EP+2	0X1.ABEDF24802844P+2	0X1.B0B8407295DA2P+2	-0X1.78EF64164396CP-40	-0X1.832B4445C4738P-41	0X1.04A1D8036AD1FP-38	-0X1.5342E317330A9P-5	-0X1.01901C49E7C4CP-5	-0X1.17FB06678770EP-3	-0X1.9C1F031E0F1A8P-5	-0X1.C2ABA2BFBD89FP-3	0X1.4A5FCE08AEE44P-4	0X1.3B48A89A83539P+4	0X1.4178BE4615D31P+4	0X1.5526D25EE2477P+4	
0X1.5C7E0A3B77A64P+4	0X1.00A6DF1CCCC0BP-40	-0X1.FE4665DD03607P-40	0X1.D1F0128C892C3P-42	0X1.C2B5CBEEF093DP-6	0X1.4F3AB82BF634EP-2	-0X1.35DADFDF2CCC5P-4	-0X1.51339A6F3C579P-46	-0X1.A0E8F1544886EP+3	-0X1.ACFF41BD713D2P+3	-0X1.C89EA2CEC3F26P+3	0X1.57B265A8D5595P-37	0X1.92EEE8E65B6E4P-39	-0X1.A0E29FBAA8E48P-38	-0X1.5363309E3B548P-38	0X1.77C69FE030F48P-40	0X1.5A67F41DF1F95P-37	0X1.CEB1FB64D8E06P-1	-0X1.EE6CBE71596D3P+0	0X1.82D87612A15DP-2	0X1.1D26AA337006AP+3	0X1.B3964D266536P+2	0X1.054069596A694P+3	0X1.BC174F0E9FE56P-38	0X1.DE9C3DBA6798P-36	-0X1.66B3119D16F36P-36	-0X1.A3D279B4946DEP-2	-0X1.0765164FA225P-3	-0X1.1F264BC79EBFDP-1	-0X1.49217B262450EP+0	-0X1.621D3593EFBD9P+1	0X1.FCDA31C2F0482P+0	0X1.5E2FBA034DF3CP+4	0X1.B489253B2B4C6P+4	0X1.59EBFC8979A21P+5	
0X1.9AEC22323175CP+3	0X1.B5362A33E24DP-39	0X1.72E468DA0D67P-39	-0X1.5F702A0B45EFAP-38	0X1.4E74A781DAC76P-7	0X1.1BF1C2607EC07P-4	-0X1.2AAC6C0EDF08BP-7	-0X1.0C2143F21AA6EP-49	-0X1.6BA749D832E32P+2	-0X1.7012A445F54BEP+2	-0X1.7BA96F2AF7FCP+2	-0X1.5BBA85C81BA95P-41	-0X1.4858316CD7EDFP-40	0X1.27F79B2068999P-39	0X1.0590DA8B14F19P-39	-0X1.844B73F6BD45FP-40	-0X1.6C76A0A1E4795P-41	0X1.D465850D2095CP-5	-0X1.2D6550A460307P-3	0X1.A318D5A3AA1B1P-7	0X1.367EF2FF14139P+2	0X1.3431C3BAD37A4P+2	0X1.3ACDF5FC5EAEEP+2	-0X1.122559829EBD8P-38	-0X1.8C0F9BCC004DFP-40	0X1.F962C476AF3A5P-38	-0X1.5853E422DF93P-5	-0X1.AD7B6E5D27B0FP-6	-0X1.09AEDCEF392EEP-3	-0X1.1F112EB82D03EP-4	-0X1.096DDF6756826P-2	0X1.05F258F5691FFP-3	0X1.C5B424798CC43P+3	0X1.D56390106FC4AP+3	0X1.022563C1919B7P+4	
0X1.6BEE31C79B2AAP+2	0X1.464594F8AFE5CP-40	0X1.29CB1D8CD834FP-40	-0X1.FE7D22E9F006FP-40	0X1.AC98D06614694P-10	0X1.2BC8194545E06P-7	-0X1.D10FDE7ACA12P-13	-0X1.DE09797D59E37P-53	-0X1.572C7B987A763P+0	-0X1.59546A94FCCFP+0	-0X1.5F0322CD8A1EP+0	-0X1.7D771F7D3C3E7P-42	-0X1.A9917F308C63P-42	0X1.5016B8F041547P-41	0X1.3DC7EED44C4C7P-41	-0X1.BE44D6218469P-42	-0X1.7F92B223DB4A7P-42	0X1.E0976E5A12F9P-10	-0X1.CD7005032188CP-8	-0X1.706C5D0C49F4CP-12	0X1.3B152861B9EA2P-1	0X1.3D1901AA72B2P-1	0X1.3F5A2DF648B11P-1	-0X1.4979A0FBCF05CP-40	-0X1.0CE7D5CEF0AADP-40	0X1.0BFDE66E031C6P-39	-0X1.8AB8904E86518P-9	-0X1.4631F24CE2414P-9	-0X1.52A752290CF76P-7	-0X1.9925B6C1E9F26P-9	-0X1.E177340B75A6CP-7	0X1.018A0271421ECP-8	0X1.D442E8B2F68CAP+0	0X1.DA87146E2A7B2P+0	0X1.EF1EDE11118C7P+0	
0X1.85A1F60E47EE9P+0	-0X1.E0AE5F9D3BEDBP-43	-0X1.564310AF6699BP-49	0X1.151527DF22724P-43	0X1.C04EED201232P-14	0X1.866EE023F677CP-11	0X1.24DAB9FFB5E1P-15	-0X1.401253F05ADEDP-61	-0X1.742DD35E05F8EP-3	-0X1.75CACA9755DD6P-3	-0X1.78D0198BE96AEP-3	0X1.BC8FC7370E083P-48	0X1.E4FE5F32865BFP-45	-0X1.55EB6AF106734P-45	-0X1.570D437EC3574P-45	0X1.E41B2921A08DFP-45	0X1.B70915A3A4E83P-48	0X1.28B531C055968P-15	-0X1.F8841E54669F8P-13	-0X1.DD7EFF7E21E1P-16	0X1.50BF09E7E2D28P-5	0X1.52B31ACB7D8E9P-5	0X1.53FFC7BE2B032P-5	0X1.6B552960BCF85P-43	0X1.509E755C66B63P-46	-0X1.FF3369EF94FEDP-44	-0X1.BDEB566588F28P-14	-0X1.85C4ED3AF990CP-14	-0X1.E5548B6ADF836P-12	-0X1.CB0ADE8EADDFP-14	-0X1.27CA905FC0C4FP-11	0X1.133A9CECCD72P-14	0X1.F69559274FDCCP-4	0X1.FAA1D350F63CEP-4	0X1.02F737DCAB056P-3	
